latitude,longitude,area_in_meters,confidence
-33.50678001,-70.78192211,22.6682,0.7997
-33.51225892,-70.74610906,349.3716,0.8055
-33.51451111,-70.75218192,42.2622,0.7426
-33.5249686,-70.78380164,146.8768,0.8311
-33.52370229,-70.77279279,14.1962,0.6838
-33.49856876,-70.74700422,64.1699,0.8596
-33.4933171,-70.76962133,30.9069,0.6781
-33.51743507,-70.78912178,11.6259,0.669
-33.51725751,-70.78405491,8.0206,0.6685
-33.50304933,-70.75022981,52.4346,0.6736
-33.5176065,-70.77981578,94.6623,0.8376
-33.5171252,-70.74706764,22.1178,0.6746
-33.50373976,-70.77137831,7.2818,0.6844
-33.49075364,-70.74659763,68.5426,0.7986
-33.52415587,-70.75256869,64.1141,0.8212
-33.51133421,-70.77704949,28.8759,0.7277
-33.5107123,-70.78979111,114.8017,0.8164
-33.50004157,-70.78488878,134.8984,0.8727
-33.52296196,-70.75498751,87.4906,0.7246
-33.51312434,-70.77679071,7.5154,0.6936
-33.51611676,-70.77446997,54.971,0.846
-33.50596917,-70.74215956,17.4311,0.7061
-33.52085481,-70.78800006,26.7758,0.7871
-33.51307742,-70.74319127,42.0785,0.7128
-33.50666016,-70.77752612,65.3163,0.7603
-33.5162241,-70.7482315,10.5057,0.6887
-33.49528388,-70.75876391,94.3389,0.8619
-33.50876851,-70.78868711,69.3365,0.8375
-33.52378749,-70.76680166,13.259,0.657
-33.5064885,-70.74218836,71.5073,0.6926
-33.49235602,-70.76346183,19.9944,0.8023
-33.49305048,-70.76982004,135.339,0.9054
-33.49693015,-70.77047319,39.3568,0.7481
-33.50570404,-70.74008725,33.9166,0.7984
-33.49541598,-70.74882219,172.2962,0.8354
-33.5057858,-70.7447355,40.3345,0.6717
-33.49010706,-70.7545297,24.5429,0.703
-33.50361276,-70.75324292,33.2356,0.7149
-33.52930632,-70.77700558,174.7129,0.8417
-33.52264995,-70.76743621,183.7215,0.774
-33.49872355,-70.77572088,323.2741,0.8708
-33.519071,-70.76578428,8.9373,0.7113
-33.49925911,-70.77813654,30.4645,0.7403
-33.50946304,-70.78745439,79.2641,0.77
-33.50977579,-70.75296664,18.7288,0.7117
-33.52511567,-70.78174485,137.0051,0.8578
-33.50214634,-70.75478624,150.2552,0.8627
-33.51168488,-70.77661996,15.0448,0.7226
-33.51264578,-70.77341731,73.4841,0.8344
-33.51876668,-70.76855244,169.5268,0.8664
-33.513584,-70.74820308,9.6477,0.7312
-33.49076518,-70.78543621,17.91,0.7142
-33.52851781,-70.78952178,23.2016,0.6661
-33.51557476,-70.78320744,8.8698,0.7315
-33.52202626,-70.74378633,208.9382,0.8962
-33.51538097,-70.75299706,102.6908,0.762
-33.49845162,-70.76269379,7.6653,0.6875
-33.51810537,-70.78372229,541.5094,0.7847
-33.52588947,-70.78504773,72.8131,0.8324
-33.50664149,-70.75683141,24.6067,0.7411
-33.52029618,-70.76404016,35.4837,0.6846
-33.51356166,-70.76957245,50.7907,0.7259
-33.52923394,-70.76045515,123.4021,0.7183
-33.49705846,-70.76302447,57.5185,0.7911
-33.49161614,-70.7442947,72.1699,0.8389
-33.50458244,-70.78585727,21.0056,0.6576
-33.50527635,-70.77135058,87.7414,0.8732
-33.50331284,-70.74198922,20.3042,0.6748
-33.51726033,-70.77667159,11.8637,0.6832
-33.50296429,-70.74137911,32.8891,0.6718
-33.49061348,-70.78125629,22.4003,0.7142
-33.50611761,-70.7829905,68.9939,0.8452
-33.49799583,-70.74613856,159.5146,0.7714
-33.5160399,-70.78316066,10.1783,0.7374
-33.51078145,-70.76892532,109.2841,0.7723
-33.49395436,-70.74936743,94.6026,0.799
-33.50346311,-70.76631286,139.1592,0.8902
-33.49942843,-70.77279241,172.9961,0.8697
-33.49782905,-70.75293015,21.3576,0.693
-33.50641668,-70.75992007,73.2278,0.8589
-33.52473034,-70.78059168,154.7343,0.8521
-33.49865507,-70.76978001,16.0911,0.7398
-33.50433106,-70.76030789,33.5858,0.8247
-33.50458052,-70.76018843,18.254,0.6873
-33.51065662,-70.77133207,11.274,0.7257
-33.49051166,-70.74481994,362.421,0.8109
-33.49881099,-70.77590625,89.4004,0.9024
-33.52336877,-70.76000793,56.2563,0.8688
-33.51573894,-70.77287078,90.3033,0.8657
-33.50062625,-70.77344225,129.8697,0.8916
-33.49831858,-70.76237728,64.4989,0.743
-33.51016464,-70.78131903,10.7516,0.7059
-33.5042441,-70.76743545,58.7485,0.8172
-33.5215608,-70.76823277,255.0612,0.9379
-33.50840536,-70.78106538,20.7874,0.7159
-33.52227848,-70.77578987,78.944,0.8449
-33.52097419,-70.76840313,8.1789,0.7097
-33.49124686,-70.74398861,79.1076,0.8178
-33.52165028,-70.77480132,121.4008,0.7805
-33.51764819,-70.75919696,23.0555,0.6867
-33.49864403,-70.75446435,101.204,0.769
-33.507048,-70.78295621,14.5589,0.7914
-33.50222536,-70.75168328,22.4127,0.7006
-33.49955631,-70.7738168,19.538,0.6616
-33.5124404,-70.75876619,25.8796,0.6972
-33.49995852,-70.7850719,172.9516,0.8138
-33.50649194,-70.76551,37.8395,0.7814
-33.51655127,-70.78333701,7.2437,0.7141
-33.52144792,-70.78354945,16.1084,0.7117
-33.51838048,-70.75771369,145.0512,0.7926
-33.49898689,-70.7728094,120.536,0.7961
-33.5222841,-70.76696589,114.8267,0.8137
-33.50606784,-70.7403742,207.1009,0.8599
-33.52276566,-70.75449541,135.3191,0.8192
-33.5058637,-70.76537587,62.6292,0.7188
-33.52783981,-70.78901249,32.3712,0.7249
-33.50570472,-70.76772955,73.8691,0.8225
-33.51329396,-70.78620048,20.458,0.7777
-33.52075609,-70.75709862,86.7538,0.8502
-33.49354711,-70.78176706,10.2401,0.6511
-33.5199488,-70.76768644,122.2031,0.8034
-33.50101489,-70.76528373,41.3824,0.6812
-33.50590493,-70.7705299,34.7822,0.747
-33.52079956,-70.78654982,98.2897,0.8402
-33.5021646,-70.74162365,14.3631,0.7251
-33.52370108,-70.74905723,54.166,0.698
-33.49976305,-70.76656018,15.5979,0.7786
-33.51462871,-70.74482142,233.168,0.7847
-33.49717076,-70.750249,214.9248,0.8086
-33.50352642,-70.74788254,27.3464,0.7046
-33.50138897,-70.75311867,226.8775,0.8623
-33.51514478,-70.7794957,9.937,0.7031
-33.52649129,-70.77958299,82.8153,0.8631
-33.51180182,-70.74173121,88.9535,0.7971
-33.4998716,-70.768962,33.7719,0.7387
-33.49595132,-70.75187523,7.2786,0.7353
-33.49971864,-70.76511515,92.1936,0.8815
-33.5248203,-70.766582,191.9334,0.7929
-33.52884462,-70.75669747,27.4401,0.7315
-33.51332464,-70.76539933,143.1691,0.8501
-33.50479115,-70.76966345,18.7537,0.6702
-33.51466909,-70.74329658,129.0104,0.7468
-33.52735773,-70.7735,7.0941,0.7513
-33.51253349,-70.78658457,13.857,0.7325
-33.52039153,-70.77775725,151.3908,0.7937
-33.52752449,-70.77231528,46.4863,0.789
-33.51081178,-70.76820458,229.1455,0.8499
-33.49015511,-70.78104654,141.9224,0.8953
-33.50775333,-70.76777042,16.898,0.6696
-33.51705227,-70.77298821,62.5568,0.7993
-33.49889445,-70.76830806,70.7022,0.839
-33.49997776,-70.78840938,8.3674,0.6626
-33.52539183,-70.78219822,32.8857,0.7477
-33.51414629,-70.75770756,98.7424,0.6884
-33.49920347,-70.77637104,152.6586,0.9051
-33.50056231,-70.78102897,195.9345,0.8616
-33.50255475,-70.75104587,262.7522,0.8181
-33.51805948,-70.77664679,22.5648,0.808
-33.52060613,-70.78585512,62.9201,0.8052
-33.52012291,-70.77443551,17.4203,0.7228
-33.4942933,-70.76011978,12.5402,0.6752
-33.49467141,-70.76114423,22.3543,0.6969
-33.49972866,-70.76850998,19.3498,0.7695
-33.50473792,-70.74764773,222.4439,0.9312
-33.52192112,-70.78188458,17.4719,0.6755
-33.5135272,-70.76577153,167.1278,0.8581
-33.49831994,-70.74794292,145.4311,0.8417
-33.50819447,-70.78682324,13.9148,0.6964
-33.49117218,-70.77525854,26.4316,0.7279
-33.49032292,-70.74558858,29.7509,0.6672
-33.51364512,-70.75892009,125.8169,0.8403
-33.51215815,-70.78149642,407.6577,0.7958
-33.5047682,-70.78729463,6.8273,0.7954
-33.52778631,-70.76676415,57.2447,0.7514
-33.51597614,-70.77994018,383.2531,0.7919
-33.50619056,-70.75330092,161.099,0.8727
-33.51203498,-70.76986833,60.5499,0.7717
-33.51023514,-70.76221148,312.3422,0.9104
-33.5164077,-70.7773465,64.6956,0.8133
-33.49037248,-70.75622038,25.6769,0.6979
-33.51425119,-70.78605771,27.6496,0.746
-33.52083847,-70.75089235,1614.3425,0.9015
-33.49586147,-70.756224,141.6284,0.8568
-33.52161556,-70.78000328,72.6117,0.7388
-33.50601823,-70.78899304,13.2786,0.6734
-33.49955268,-70.74068629,9.8669,0.7224
-33.51226934,-70.74586738,181.7561,0.8991
-33.49332312,-70.77829934,6.2982,0.6592
-33.49883392,-70.7600271,59.4324,0.7883
-33.49627514,-70.78310087,6.0694,0.6553
-33.5010113,-70.74700848,30.3569,0.7507
-33.50904617,-70.7897552,31.9639,0.6844
-33.50252242,-70.77516385,79.0649,0.7967
-33.51495178,-70.75932293,11.5443,0.7034
-33.50803145,-70.78462144,26.0988,0.7914
-33.5280065,-70.76667218,114.7688,0.8976
-33.50596652,-70.75315841,23.5404,0.7156
-33.50148589,-70.77381457,12.934,0.7452
-33.49709824,-70.74752912,40.4299,0.676
-33.4964677,-70.76279381,72.1052,0.8422
-33.49339072,-70.77754483,23.6625,0.7482
-33.50817028,-70.76744701,48.2102,0.7539
-33.51659401,-70.76249426,199.0571,0.8258
-33.51748193,-70.75303109,74.314,0.7773
-33.50843736,-70.78459801,24.0929,0.7516
-33.49259903,-70.74137312,170.8477,0.816
-33.50926116,-70.75059391,15.8162,0.7558
-33.50114663,-70.74954432,12.8232,0.7477
-33.50640123,-70.75436865,18.1881,0.7771
-33.50761691,-70.74050512,73.0824,0.8683
-33.50004395,-70.78453018,5.4576,0.7059
-33.5072284,-70.76791115,84.0302,0.8723
-33.51433344,-70.78773865,23.1505,0.6924
-33.51415419,-70.78822301,30.2665,0.6961
-33.50381434,-70.7440272,109.3751,0.9041
-33.49538001,-70.7612052,64.8217,0.7847
-33.50824498,-70.74627618,81.7279,0.8884
-33.51164025,-70.75959688,79.9495,0.8126
-33.4977905,-70.77840713,28.6463,0.698
-33.52819828,-70.7875123,58.4363,0.8374
-33.52567933,-70.76720519,185.5048,0.7897
-33.5031626,-70.74552298,12.7741,0.7297
-33.5204812,-70.74953618,28.7297,0.7437
-33.51587789,-70.76037616,29.5484,0.761
-33.49951982,-70.76952234,16.5767,0.7461
-33.49414087,-70.77898198,132.7144,0.9183
-33.52990768,-70.76768316,28.4382,0.6718
-33.52940518,-70.78113522,468.6051,0.8945
-33.49229158,-70.74516933,56.2673,0.8186
-33.52982712,-70.78288085,21.5871,0.7639
-33.51381552,-70.76602156,297.9877,0.8575
-33.51235339,-70.75951526,11.199,0.7962
-33.50999493,-70.77756885,138.5792,0.8575
-33.52419126,-70.76508769,91.7584,0.8249
-33.49213162,-70.77194381,134.6557,0.8785
-33.49673809,-70.74110899,5.8482,0.7063
-33.52729165,-70.77146503,36.7556,0.7124
-33.50582729,-70.77155641,39.5945,0.7858
-33.52543489,-70.76441109,12.5556,0.66
-33.50620553,-70.78258893,57.2642,0.8913
-33.50565887,-70.76314949,112.8398,0.8368
-33.49743967,-70.74960661,50.1114,0.6934
-33.52422108,-70.76444895,240.8778,0.8302
-33.50643648,-70.78275382,54.7693,0.8621
-33.52665093,-70.78398345,8.355,0.7234
-33.52618061,-70.7632683,87.2692,0.8778
-33.51234802,-70.74287248,75.8773,0.7703
-33.49559599,-70.74311169,196.3892,0.7771
-33.50567255,-70.78629398,221.4409,0.8867
-33.51797762,-70.76458349,29.8932,0.6676
-33.50465925,-70.78757794,12.127,0.6663
-33.50350923,-70.77477213,152.4652,0.8044
-33.52810572,-70.76790425,140.1617,0.8618
-33.5242632,-70.75660787,153.4416,0.8028
-33.5197387,-70.77943299,83.4715,0.847
-33.52328289,-70.78605872,283.2104,0.7705
-33.51617328,-70.75619628,295.9657,0.7973
-33.51851762,-70.75403984,5.4897,0.6895
-33.50423006,-70.78066893,28.2258,0.6954
-33.51838248,-70.76383912,84.6676,0.7357
-33.49686356,-70.74348483,38.3686,0.7271
-33.51531682,-70.7861257,79.1009,0.8494
-33.50392495,-70.77159235,12.9234,0.7122
-33.50614426,-70.76684926,36.1307,0.857
-33.51470296,-70.77767211,114.7191,0.8589
-33.49776352,-70.74928613,119.4057,0.8237
-33.5114265,-70.74445745,21.9028,0.708
-33.49929395,-70.76658052,32.3109,0.729
-33.52567475,-70.77368135,49.7592,0.8498
-33.50902654,-70.78513782,15.6596,0.7547
-33.49216671,-70.74239677,70.3546,0.85
-33.49441973,-70.78125383,79.0357,0.827
-33.49497136,-70.76224645,25.287,0.7399
-33.49283884,-70.78508308,98.4917,0.8326
-33.51222398,-70.78738784,60.7132,0.7332
-33.52841073,-70.77089119,36.0648,0.7435
-33.52477245,-70.78439321,12.9141,0.6776
-33.49322362,-70.75006575,11.7427,0.6971
-33.49081152,-70.7601338,49.4289,0.7717
-33.51351412,-70.751581,120.7157,0.8566
-33.50432582,-70.75281363,24.1343,0.6677
-33.50230087,-70.76435465,184.0664,0.8499
-33.52908203,-70.77502988,22.5518,0.7319
-33.51581037,-70.74710697,210.1378,0.7129
-33.4983272,-70.75576816,65.2263,0.7446
-33.4944971,-70.75272995,74.7269,0.8448
-33.49964277,-70.75951238,16.7999,0.6887
-33.52465867,-70.74226331,45.4424,0.7375
-33.49295623,-70.77154552,164.2457,0.8657
-33.51582567,-70.75205251,30.0344,0.8055
-33.50980578,-70.78570771,26.0587,0.6866
-33.49965091,-70.7515186,20.6054,0.8478
-33.50536272,-70.74066913,152.9353,0.812
-33.52384686,-70.77489145,137.603,0.8107
-33.51162939,-70.78107857,28.9891,0.7537
-33.50866274,-70.76368837,22.9274,0.723
-33.50034062,-70.77346021,124.8367,0.8578
-33.51853701,-70.77848787,13.6737,0.7113
-33.50716267,-70.75301311,480.4467,0.8828
-33.50739962,-70.74008033,150.3719,0.8512
-33.51861052,-70.76967006,167.4679,0.8056
-33.52060234,-70.76065129,68.4598,0.7851
-33.50846551,-70.76501985,117.1376,0.8401
-33.503206,-70.74227152,37.8989,0.7644
-33.51718563,-70.76387334,10.8018,0.7173
-33.49925926,-70.74781513,10.6453,0.6863
-33.52968244,-70.78211692,104.6507,0.7647
-33.51149376,-70.74274417,44.5761,0.7829
-33.51269567,-70.75326311,17.7514,0.6835
-33.5028341,-70.78426136,102.0281,0.8421
-33.50583983,-70.77087125,95.7012,0.8321
-33.50868821,-70.75047123,28.0945,0.7185
-33.49958584,-70.7459484,145.6163,0.8573
-33.49551968,-70.74513454,55.7667,0.7011
-33.49708013,-70.74657672,100.6964,0.8577
-33.513568,-70.74449413,77.3363,0.8431
-33.52257383,-70.76280094,12.0721,0.6841
-33.51112295,-70.7896306,120.5289,0.7897
-33.50851068,-70.74885574,26.1738,0.7045
-33.50195729,-70.77130132,8.0293,0.7091
-33.51333079,-70.74860708,9.7882,0.7236
-33.51523431,-70.75418685,37.0703,0.6626
-33.50178827,-70.77467364,195.657,0.7257
-33.49249866,-70.77297998,136.2742,0.9124
-33.51361257,-70.74628096,15.2036,0.7345
-33.50669794,-70.76256056,23.6591,0.6744
-33.4907306,-70.78239948,161.4826,0.8647
-33.50355838,-70.77614598,553.3695,0.8867
-33.51986326,-70.77302528,360.2299,0.8094
-33.52824066,-70.7899678,20.2128,0.7189
-33.51163573,-70.77519295,21.4575,0.7229
-33.52955061,-70.76407685,53.8151,0.692
-33.49604047,-70.75318932,140.3396,0.8485
-33.51562986,-70.76243402,32.4478,0.7312
-33.51386622,-70.77195746,148.8187,0.8959
-33.50590872,-70.74783333,78.7056,0.8162
-33.52692472,-70.77482015,234.7749,0.801
-33.49878139,-70.7457109,149.1272,0.9192
-33.50060551,-70.76740642,132.7759,0.9137
-33.51593451,-70.7458906,34.5777,0.652
-33.49618866,-70.76800308,75.4754,0.7886
-33.52430758,-70.78828815,81.9892,0.7245
-33.51683684,-70.76271206,34.3063,0.6731
-33.49057115,-70.74347301,20.6945,0.6888
-33.51151806,-70.75432856,51.5229,0.7339
-33.49445963,-70.77763132,149.082,0.868
-33.51717292,-70.74986266,132.8899,0.8043
-33.49228419,-70.77858434,138.3622,0.8979
-33.51185098,-70.75905118,135.8215,0.8727
-33.51126886,-70.78859984,47.3661,0.7575
-33.5112404,-70.7768762,45.7862,0.7683
-33.5196522,-70.77709435,39.3859,0.7006
-33.50859791,-70.76778661,39.6804,0.7695
-33.51707218,-70.784762,18.4768,0.6566
-33.51261403,-70.74420106,135.6962,0.8311
-33.49200909,-70.74389739,152.5673,0.8105
-33.52043997,-70.7593484,20.8329,0.7079
-33.49784073,-70.76163076,86.9511,0.8249
-33.51414829,-70.78756736,47.887,0.7517
-33.5143714,-70.75902097,8.179,0.7527
-33.51220227,-70.78226932,16.4551,0.7
-33.49724197,-70.77505882,57.2761,0.8683
-33.50620254,-70.74901981,263.1693,0.8707
-33.52412066,-70.77761245,464.9722,0.7776
-33.51301318,-70.77061346,7.9193,0.6771
-33.50060082,-70.74965301,32.1825,0.7718
-33.49923663,-70.75448574,55.5603,0.7634
-33.51468707,-70.75228656,115.508,0.8252
-33.52114668,-70.78472195,40.0132,0.7454
-33.50704579,-70.75352772,20.8697,0.711
-33.49090834,-70.77568807,20.8837,0.6641
-33.52993234,-70.78878134,20.0032,0.7538
-33.50395809,-70.74242178,188.0582,0.7947
-33.5109498,-70.74213218,11.9711,0.6939
-33.50737198,-70.74504571,5.0878,0.6667
-33.5033754,-70.78387538,17.3795,0.7802
-33.49355765,-70.74408955,48.9569,0.859
-33.52078566,-70.76076994,110.766,0.8377
-33.49417047,-70.77840757,136.8076,0.9061
-33.49761654,-70.74345585,110.0854,0.7355
-33.520754,-70.78489982,60.4529,0.786
-33.51737899,-70.77638554,72.6249,0.8186
-33.50541005,-70.74411525,15.8163,0.6755
-33.4933472,-70.74912771,6.5891,0.68
-33.5031594,-70.74390619,139.4311,0.8648
-33.49551848,-70.7446298,76.6867,0.82
-33.52846293,-70.77445335,16.2386,0.7693
-33.51910938,-70.78212428,49.7625,0.8388
-33.49264133,-70.74193873,11.5721,0.6567
-33.50460119,-70.78475386,156.8079,0.8525
-33.51460947,-70.74891352,24.6551,0.7744
-33.51830484,-70.74938771,36.3481,0.775
-33.49927662,-70.74862239,74.7726,0.857
-33.5145992,-70.7874122,7.4801,0.7007
-33.49011117,-70.74291815,77.4709,0.7947
-33.49576257,-70.74341027,13.2899,0.7363
-33.49573048,-70.7471198,222.7174,0.8393
-33.49184097,-70.77708161,17.1571,0.7019
-33.5180276,-70.77963591,89.0979,0.8878
-33.49433323,-70.75999822,7.2609,0.6828
-33.51530509,-70.78873426,18.0848,0.7611
-33.50578925,-70.77434652,91.89,0.8824
-33.51105726,-70.74411727,193.3501,0.8704
-33.50378516,-70.78616901,127.0871,0.8748
-33.50398739,-70.74958128,111.9539,0.8929
-33.51468426,-70.74393103,43.1511,0.767
-33.51817956,-70.77067166,32.5425,0.7086
-33.50471819,-70.74399334,91.1127,0.8773
-33.51916015,-70.78306037,89.5708,0.8437
-33.52321782,-70.76145724,198.7268,0.8051
-33.51006753,-70.78872941,266.3959,0.8315
-33.50213242,-70.74154135,82.9115,0.7361
-33.51018233,-70.78602989,228.8487,0.8006
-33.51494334,-70.7630101,20.9815,0.7223
-33.52134655,-70.76379233,25.4567,0.71
-33.49190575,-70.77688973,62.1994,0.6616
-33.50504912,-70.749656,8.5961,0.76
-33.50382878,-70.78977709,40.6369,0.7746
-33.52612909,-70.7696782,16.2668,0.7169
-33.52174899,-70.74347913,407.157,0.8457
-33.49858049,-70.77265429,86.4242,0.8014
-33.49024154,-70.74290648,41.9198,0.678
-33.49616568,-70.74907836,33.8754,0.7701
-33.52445153,-70.75389922,25.9355,0.6719
-33.52000733,-70.77710438,218.6534,0.8233
-33.52119787,-70.78770152,77.9504,0.8735
-33.49042596,-70.759925,135.8344,0.8546
-33.50200965,-70.77579964,29.2464,0.7223
-33.51555445,-70.753922,21.7598,0.6572
-33.50255253,-70.77268786,11.4559,0.6934
-33.49082329,-70.74314763,126.7705,0.782
-33.50250318,-70.74914092,224.2195,0.8237
-33.50000647,-70.77471146,46.9122,0.7222
-33.50827193,-70.7517164,180.7559,0.8612
-33.50161563,-70.78255869,25.5757,0.7122
-33.51319935,-70.7740954,117.6864,0.8464
-33.51924441,-70.7661215,52.0973,0.706
-33.49186245,-70.78121192,166.2103,0.8832
-33.51832601,-70.77457962,5.6048,0.7089
-33.51992014,-70.78493562,14.7017,0.7567
-33.49308847,-70.74359035,102.7632,0.8402
-33.50458248,-70.76418803,15.104,0.8482
-33.49682631,-70.75372996,20.3124,0.7333
-33.52456193,-70.75410024,14.2572,0.6587
-33.4915898,-70.78303598,181.4185,0.87
-33.52495105,-70.76418098,98.1695,0.8062
-33.51361364,-70.77463255,10.4625,0.8482
-33.50464849,-70.76130321,13.7837,0.6913
-33.49137299,-70.74618698,53.0738,0.8625
-33.52662776,-70.75669928,66.6218,0.8022
-33.51593587,-70.77483921,41.4135,0.7582
-33.51960805,-70.7746044,101.0405,0.8793
-33.50473893,-70.78793213,16.6656,0.6646
-33.51836888,-70.7552544,20.9485,0.7039
-33.50586651,-70.77636706,157.1775,0.8128
-33.52146918,-70.78283536,25.4599,0.6741
-33.49219757,-70.74092927,62.2481,0.7917
-33.52403685,-70.7865309,30.8818,0.6517
-33.50922418,-70.75980559,346.2051,0.8965
-33.52364492,-70.76398035,107.697,0.7808
-33.49132118,-70.76167484,153.9504,0.8415
-33.52480691,-70.78380994,173.7143,0.8149
-33.52380048,-70.77703099,163.9438,0.8503
-33.52130327,-70.75841032,597.7362,0.903
-33.50340425,-70.75858445,206.3471,0.91
-33.50305558,-70.74479212,111.673,0.8427
-33.50741639,-70.77288869,47.312,0.7244
-33.50236749,-70.78785621,152.1693,0.8085
-33.5143594,-70.76021693,30.2617,0.6588
-33.5271225,-70.78165482,98.915,0.7288
-33.49378489,-70.77934021,12.375,0.6673
-33.50307284,-70.77295397,84.9093,0.7898
-33.49392118,-70.74027164,18.7276,0.8035
-33.51150492,-70.74209244,93.4258,0.8176
-33.51878379,-70.76180927,66.7291,0.8045
-33.51696148,-70.76298258,48.0451,0.811
-33.51936363,-70.77469896,10.7503,0.6776
-33.50021608,-70.75917213,26.9772,0.6584
-33.49921009,-70.7668859,68.7449,0.695
-33.51898903,-70.75768798,16.0447,0.7112
-33.50396984,-70.77769995,284.1378,0.8403
-33.5027362,-70.75174462,230.9711,0.7548
-33.51278594,-70.7656589,19.8918,0.7604
-33.51430013,-70.78741632,145.6032,0.7708
-33.51313458,-70.75932525,12.6271,0.6801
-33.50177973,-70.78916646,99.2763,0.7909
-33.50522374,-70.76908187,26.0509,0.6706
-33.52482006,-70.77941555,12.8786,0.7484
-33.49487606,-70.74307817,26.5006,0.7624
-33.5047482,-70.74072757,134.858,0.8255
-33.52999728,-70.77381559,95.9789,0.8003
-33.51461363,-70.78936614,25.2287,0.6692
-33.49104378,-70.77136672,2293.849,0.8975
-33.49022089,-70.7453786,17.2513,0.657
-33.52114542,-70.77348066,138.8447,0.7878
-33.50826313,-70.7454978,157.9113,0.869
-33.50678066,-70.77778711,55.9342,0.7883
-33.51255977,-70.77926899,31.6556,0.7278
-33.51227909,-70.7415748,24.0581,0.8027
-33.51286951,-70.74524159,167.0439,0.8851
-33.49739401,-70.7435043,138.5808,0.7458
-33.50213577,-70.75407802,10.9634,0.6996
-33.49727158,-70.75448925,41.7858,0.8564
-33.51635828,-70.77991793,366.3191,0.827
-33.50202559,-70.75102011,111.0282,0.8441
-33.51032998,-70.78507555,16.6981,0.7241
-33.5043674,-70.76170814,139.1369,0.9039
-33.5149001,-70.77704764,162.9394,0.8399
-33.49049628,-70.75969468,139.9859,0.8213
-33.51968439,-70.74504133,455.8297,0.8633
-33.51466824,-70.74441328,23.93,0.7045
-33.52880742,-70.77074945,94.8718,0.8169
-33.52630488,-70.76728297,20.379,0.7368
-33.50041266,-70.77757288,11.3031,0.6562
-33.50848263,-70.7467912,15.0872,0.7676
-33.51749885,-70.75320961,266.8991,0.8586
-33.51125107,-70.78875158,19.6693,0.7435
-33.50713793,-70.78917149,19.9113,0.6658
-33.514895,-70.76856628,390.3335,0.8463
-33.52614946,-70.76481187,64.6347,0.8619
-33.52664204,-70.74384018,154.8796,0.8487
-33.50962229,-70.78029466,147.1714,0.7738
-33.52482193,-70.76104324,63.8699,0.7919
-33.5020358,-70.74852674,35.848,0.8337
-33.49325561,-70.74311702,28.8404,0.7026
-33.50455908,-70.75076559,106.4511,0.8493
-33.51071822,-70.78317222,38.3796,0.6837
-33.50297583,-70.77622912,52.4096,0.7056
-33.5164951,-70.7674575,90.182,0.8726
-33.50581686,-70.76562166,116.2306,0.8094
-33.52665133,-70.77917774,148.9279,0.8381
-33.50971,-70.78343513,50.7353,0.7669
-33.49604484,-70.75012314,77.098,0.8419
-33.49589176,-70.77306998,224.5349,0.7638
-33.51758593,-70.78326808,70.7446,0.7585
-33.50078669,-70.75433995,5.6969,0.6606
-33.52073334,-70.77622559,248.4312,0.8044
-33.51583811,-70.75537122,50.2511,0.7261
-33.49020109,-70.74096851,12.8848,0.682
-33.49773129,-70.77606526,14.8353,0.7204
-33.50686462,-70.76946819,112.1433,0.8659
-33.49358451,-70.74855969,33.8017,0.6764
-33.52999649,-70.78073957,61.728,0.7786
-33.50182911,-70.76293883,38.5934,0.6693
-33.49364189,-70.74440363,78.1727,0.8036
-33.49519132,-70.75771126,28.6486,0.818
-33.52956128,-70.77423884,15.1948,0.744
-33.52461944,-70.77707439,199.9332,0.8041
-33.49605612,-70.75631091,6.9621,0.716
-33.50873595,-70.76682885,37.4941,0.7935
-33.49842985,-70.74295867,104.8883,0.71
-33.51220709,-70.74744175,4.1807,0.6719
-33.50603859,-70.74377985,37.7208,0.7241
-33.50112127,-70.77580711,141.715,0.8396
-33.51123011,-70.74182761,11.6574,0.721
-33.50369526,-70.74768876,221.0769,0.7005
-33.50731654,-70.76248937,108.4786,0.8767
-33.50859733,-70.78685142,98.3376,0.7689
-33.50870933,-70.77582003,10.6551,0.6865
-33.50729093,-70.76527325,10.0962,0.6916
-33.52560618,-70.7760456,125.1641,0.7393
-33.52283576,-70.7728432,30.4266,0.7208
-33.50917932,-70.74111329,70.6325,0.7641
-33.50784642,-70.76702014,56.0615,0.8359
-33.50686702,-70.78307422,10.2078,0.6552
-33.51460294,-70.7822064,110.5119,0.8102
-33.50674305,-70.7883815,80.3468,0.8365
-33.50527411,-70.76467943,122.1232,0.8882
-33.51948088,-70.77575983,73.0989,0.8496
-33.51938617,-70.75928348,75.1383,0.7898
-33.52496809,-70.76536936,24.2806,0.7416
-33.49132803,-70.77448271,149.4938,0.8288
-33.51910694,-70.77272215,127.0572,0.7895
-33.52916879,-70.78949153,26.1146,0.7454
-33.52728024,-70.76591039,8.1985,0.7145
-33.49682773,-70.74383363,22.739,0.6854
-33.52245143,-70.78857782,210.8997,0.8711
-33.51957904,-70.76513502,217.5257,0.8014
-33.51493446,-70.78119754,13.6814,0.7136
-33.50488632,-70.74420191,124.0454,0.7233
-33.50959643,-70.74946518,45.7748,0.8262
-33.50393783,-70.75788438,69.4076,0.752
-33.50992967,-70.76784915,455.4453,0.872
-33.52174737,-70.78498388,72.1344,0.7856
-33.51869104,-70.75422605,33.4999,0.7946
-33.52493696,-70.78168295,174.3535,0.8611
-33.50321293,-70.74943369,115.095,0.8178
-33.51470463,-70.75918176,108.6462,0.8489
